post_id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid0337ZEVxZiCMA1p67ZqEkpF8QfoDqmtPmvR5WVjf19GZPzxGyt8AHi6aZ6E82VdbJXl,Laphonza Butler,1,1,2,0,0,0,0,0,3,3,I’ll be at the Howard Theatre in D.C. on June 15 for All In Together’s fourth annual Black Women Lead event. Join us in recognizing the contributions of and uplifting Black Women who are leading us toward a more equitable future. Register for tickets or to watch the livestream hosted by OWN: Oprah Winfrey Network: bit.ly/BWLDC23  #BWL23 #AllInTogether,2023-06-14T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/354056656_284740934064497_9100212421270001692_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xDhq4rcXcg8AX8xv2hc&_nc_ht=scontent.ftll2-1.fna&oh=00_AfD_iMf2wI5y7Mda_b3-ZsfzmmOW0j04ks69zJO1UiU7QA&oe=653EA714,https://www.facebook.com/laphonza/posts/pfbid0337ZEVxZiCMA1p67ZqEkpF8QfoDqmtPmvR5WVjf19GZPzxGyt8AHi6aZ6E82VdbJXl?__cft__[0]=AZVXKMjVrWZoa1ucumK6XaLt_FQN4zzyRggVA0JoncxliDN3LwxoHZWEGMTTTebUIHZ1Lci8KMpcNW2ytnbP0SNgtzlVB1PA_CxVazlV2DVyYocKWOhSbXjVXvK79FkN4y7FQUy8_kDjZ9WtYp1ge7OKAvw_1ugnzQ6O1e1AFFcwTvPdriOBaWPHfWv_TU46jjPwquOIFaQfC_HgH7Fq5HJo&__tn__=%2CO%2CP-R
pfbid02q2s4zQYbwQfRUT6VCZWFaTJx9WHHcSzcPd1GHkmi3Mr9G1xt2VMvFCMzotjv7Nbtl,Laphonza Butler,0,1,1,0,0,0,0,0,2,1,"We will not let any lie, mistruth, or distortions of VP Kamala Harris’ record go unchecked. Voters will know the truth about Kamala Harris – that she’s smart, qualified, and is delivering on the promises of the Biden-Harris administration.",2023-06-13T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/2624847100719526556?url=https%3A%2F%2Fstatic.politico.com%2F28%2F21%2Ff76525424eec92aa1e1c399cb3ac%2Fhttps-delivery-gettyimages.com%2Fdownloads%2F1258546985&fb_obo=1&utld=politico.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGnG1mbar0c1mLDUWGM6toh1juS8FT4oRDiGmCC1Xmi6g&oe=653B256C&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02q2s4zQYbwQfRUT6VCZWFaTJx9WHHcSzcPd1GHkmi3Mr9G1xt2VMvFCMzotjv7Nbtl?__cft__[0]=AZUvh1jYkdb2QxM5Ff_ExDzX6_cSRr635SbQ9mCKbFWlrbX-swWcUh9r36A6_2kZ0aDH9gLrj3jkDO_pZqp1RuPCGQy21sZz8umfPEy02sPbryOhf_YHEpiz-FUvNNXKRSShSweVgQCWiCWD8_ECmsoM5e3ZszF2hxc9p_QddCTLTck7csVNYllE8eujIhVJs3GDDHAJwpTJDvEuC1E_r84V&__tn__=%2CO%2CP-R
pfbid02C2n2NFXcE53K5Mo6A9pLjfn47o2XTYbKmBUUitmHSt2bkqxsFbte8UUG9fDbqNyhl,Laphonza Butler,1,0,1,0,0,0,0,0,1,1,"I’m honored that my essay, “Reproductive Freedom” is among those contributed by leading Black voices on our political future in Dr. Keisha N. Blain, PhD’s forthcoming book, “Wake Up America: Black Women on the Future of Democracy.” Available for pre-order here → https://wwnorton.com/books/9781324065609",2023-06-12T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/353444065_721294373331660_7993888896628924869_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GvE3JmOxfiIAX8AUcs4&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCaMLi2QhsprqTZNAitbVv34ENhJbw7GG26BrvNIRLREg&oe=653E9D44,https://www.facebook.com/laphonza/posts/pfbid02C2n2NFXcE53K5Mo6A9pLjfn47o2XTYbKmBUUitmHSt2bkqxsFbte8UUG9fDbqNyhl?__cft__[0]=AZX1J8NZ4bXUB6JO3_1FLpdph3kPk5THoLubqbuYzZioVL23VC9eqOHZAE6chEONzfqEQGps5ydsLMaf_6DmtnN8EP_OQIy7JpSNRp-r5oKW7hEnooNa5Fy77vEnJRneq60Mvh3WCkAOVJ0wehlYVPeqUugWp2w-k4y4w8h6PBrHn0DlFx6VnyflfOpqYfbJEkUYq_UB-c2KzzKa3Wdzqpzl5H6m_wkbePHyXV6_sCH5O-Zh9RPkdcIgSnvW3brZPeA&__tn__=%2CO%2CP-R
pfbid0jF3XmfGtUMAPeCCQKfpDkG6r7h5j2dBFu5iX6GGjHePzy4xkarggBJ5n4JS1ikx9l,Laphonza Butler,0,0,0,0,1,0,0,0,1,1,"Seven years ago today, the deadliest attack against the LGBTQ+ community in U.S. history unfolded at #PulseNightclub.Today we remember the 49 lives stolen by a gunman, most of whom were Latino. We call on leaders to stand against LGBTQ+ hate and fight for LGBTQ+ freedom.",2023-06-12T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/353415577_638114915030861_2726117546288147953_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FUe4B23tFGcAX_1d8id&_nc_ht=scontent.ftll2-1.fna&oh=00_AfA8inzBIjAulPamFIKixUlnn5VOBGzIv839KJ_pCGYMNg&oe=653D7893,https://www.facebook.com/laphonza/posts/pfbid0jF3XmfGtUMAPeCCQKfpDkG6r7h5j2dBFu5iX6GGjHePzy4xkarggBJ5n4JS1ikx9l?__cft__[0]=AZXwLIY5fxmCjg4b3zrO6bsD4HuFCR1wdQetqrmDTPPeH7i5vut7EHKHm-JPUnUPQzvqcP8hyDtYwcJGOvVtvGUtDohNPuNxqsMb1odlW7v_r7FzbSejdTQl8lMlUBq_7dqoa28ZJH5HqM9G7i1EpP1YsU297_7KLlMIXCeolsZuZhz6dif3fv2grpUgmwmPc_mD2zDMt6XV6ecs78s6ifSMaOzkCrACpdidDQQ377qaSF7qwMPCahi93YtC5Wfu78o&__tn__=%2CO%2CP-R
pfbid02hYeNPqMnabWn3zs3hEvcZJKmYktBsMZzp4sGRoivthXxUTRu57uDN4LZxXWzAV1El,Laphonza Butler,0,0,1,0,0,0,0,0,1,1,I’m proud of the EMILYs List-endorsed women we’ve endorsed this year. Every one of these Democratic pro-choice women like Angela Alsobrooks on the ballot are running to defend democracy and reproductive freedom.,2023-06-11T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/1603927631389161977?url=https%3A%2F%2Fmedia.nbcwashington.com%2F2023%2F06%2F23371133889-1080pnbcstations.jpg%3Fquality%3D85%26strip%3Dall%26resize%3D1200%252C675&fb_obo=1&utld=nbcwashington.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHAmN_3xfVRaX4LifOqL6EvvJf0Xl7rp8Na1WcBYEm0Bw&oe=653AB327&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02hYeNPqMnabWn3zs3hEvcZJKmYktBsMZzp4sGRoivthXxUTRu57uDN4LZxXWzAV1El?__cft__[0]=AZWae8BjwqKljoxK8SO1b1mOJFem40frjxAT5jf1RziilocQbgOgmfbX0XufmwCUF8DdaT7xjzN30fuWiAssMGona06HYtFfddWjdfLqrE3lirXhv83VuRkhs54Xlg5h3zwwRwzdlrCmNfN6_wukKSF1voPwy0fQ7VXdLgQZ-_y0aZuMzoFEFz1Gav4oL78WwK43aqQNHN7BaFiX5lJCiHnl&__tn__=%2CO%2CP-R
pfbid02Rz2KWnUVbzVPBcD2AkCmzDxRLccpKZ8qtGuikD33mLvHjusNbR9H64ge9W4i25s4l,Laphonza Butler,0,0,1,0,0,0,0,0,1,1,Statement from EMILYs List President Laphonza Butler on the anniversary of Griswold v. Connecticut – the critical Supreme Court case that protected access to contraceptives as a part of reproductive freedom.,2023-06-07T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/352742012_662729582355715_8956158361997793120_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZvpWb4m4YfQAX9AwraU&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCpivc76KU2d3ABNBW0eM1Okh8ObfQsT1UnVYdxj74JOQ&oe=653E2F7D,https://www.facebook.com/laphonza/posts/pfbid02Rz2KWnUVbzVPBcD2AkCmzDxRLccpKZ8qtGuikD33mLvHjusNbR9H64ge9W4i25s4l?__cft__[0]=AZX51SCsrgoNtjJ1o5H3WgqE0YrOp9CqfrQBEZODlTlAeFPhf_lR_8bzquVBwBdWw3p6In40jqt5v0AdBhPdUuHQrZLftEuP_tuRoY458UgaYpumU6anZt2ZbiVRXDisIm4CzkNk7P0VbTXDBq9tnifHRq2jL_FGXWeYSbuuSgY8ctO-5jQgbs0mCvvkxaB34qglCkAEZnTI8TCXL1b8sItAUABRgEI2-86h40fbXCXw75WrHDZN6Q1-c3pUWZy5hak&__tn__=%2CO%2CP-R
pfbid02mo8epVSDkW9MgSHNDreyE3gTUNDQEq8QcG27YzGn9JNM4uPXHShbqsS7AHbDVTqol,Laphonza Butler,0,0,1,0,0,0,0,0,1,1,"“Pride started as a riot – and it will continue to be both a celebration of the community, and a reminder that the fight is not finished.”Statement from EMILYs List President Laphonza Butler marking the start of #PrideMonth",2023-06-01T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/350808689_592755079345849_8906641000067915038_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uQ1HvNg3jB8AX98C5Qp&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAmza8BkxfGHLQiwZLjwlB8W4HioDdmTZrsppxYAEqOyQ&oe=653E95DA,https://www.facebook.com/laphonza/posts/pfbid02mo8epVSDkW9MgSHNDreyE3gTUNDQEq8QcG27YzGn9JNM4uPXHShbqsS7AHbDVTqol?__cft__[0]=AZWLyqcEZxUDaVNzok9GfOXg1UUmtC6Kwyn-0E4uKLEVNBzUozj0J7mnx7n_Mx0iF5KN0jZDQQNr6ZJkwdrssV5vw1BrdS7sgW9iuKnzsVD5pW3FM1ypNZity169IZbgiVUvP7-r8RTHAMFfpowS6HcYJbB5SFuJlZmWKmC_L_GIGgCv9AG5JI1thlsEDQCy2GXk1kShIv9pWzKrryvF0YRngfKCUK2hYBjrVjRJsj50i3DdK5UlwS9cW98OF9PmGGU&__tn__=%2CO%2CP-R
pfbid0383U8gYTgfmmXTiNMa6YTSA5Ywv4a3SRmJaxEsPDwdy9NWthHzm3nbLdL4jKuZyB8l,Laphonza Butler,0,1,1,0,0,0,0,0,2,1,"Happy #PrideMonth!We're celebrating queer joy. We're reflecting on the progress paved by lesbian, queer, and trans women — and our allies in leadership. We're telling queer stories and recommitting to our fight against disinformation.",2023-06-01T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/350826849_981109793070077_1766773161562717057_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4Cc7EcHndpcAX_smcxV&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCUfGJgnZ7HncJD1IoYUkoQMrNtQzmgteK5gZzdZhspaw&oe=653E7260,https://www.facebook.com/laphonza/posts/pfbid0383U8gYTgfmmXTiNMa6YTSA5Ywv4a3SRmJaxEsPDwdy9NWthHzm3nbLdL4jKuZyB8l?__cft__[0]=AZXfwKhadQSjXn54lmxUm-hRf4zTUBQVeva5SyPMCLYnM5KK9ujot8kgkzOg380TkORVNF6uk2XD4IqFU1dGghpVf-WpD-kxfUDbjVchDnvCRY1x4LUtvKNjSB1Y8XN96uv5IR5EPMPGNznoIKVxU-V1tKk24R82jv9rM80qTcXsymzNL7KH6AZkaSUWMge0MwYkOI-PEx8WXt4OT_W3Ia3ePtMnivvPZxThTySl3PaDPcI8xPKogHbU8PPEN7VwKlo&__tn__=%2CO%2CP-R
pfbid0WVUSrRrDPiFCtKojQiTsdjs54BZKwxUkn7LVmEnXwbKtiCukUm6aDaq32v4tdDBwl,Laphonza Butler,0,0,0,0,1,0,0,0,1,1,"George Floyd should be alive today, spending precious time with his daughter Gianna & loved ones. My heart is with the Floyd family today & all those who've grieved his loss. 3 years after his murder, we must recommit to defeating hate & continue the call for meaningful change.",2023-05-25T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid0WVUSrRrDPiFCtKojQiTsdjs54BZKwxUkn7LVmEnXwbKtiCukUm6aDaq32v4tdDBwl?__cft__[0]=AZW3BXMQPy-F9-CfplGOHNCm3cOpubqVR791w5QnHVAdNbGRlogzTinX4bFYImJ5B81pXC3-q4_K7g-hMr9Ha3BNJG1y1KkB-wDOOZfeZ4I_HlCLNWpysCb9ecWhWpE17tbErYWytNkk_gqJm-AwUwB2KSa_-lVy-WAOxcnuYldPjYmRvaWNZ5KxOjw8wRb7U2wYqjbYjxw2cGKS53uvXVUP&__tn__=%2CO%2CP-R
pfbid02kWYNvqK3qJF6pTXiEqHEKd9SWa1UXPYGKsptC8MwpzSDagfDHCwdj5FQtf1BUfS7l,Laphonza Butler,0,2,1,0,0,0,0,0,3,1,"We will fight to defend this right by helping Democratic pro-choice women up and down the ballot.  “Voting is not a privilege, it is a sacred right and we will defend this right at any cost.”",2023-05-21T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/348285225_173542052036586_6199067688945053258_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zol1THXx1jEAX8Gmmo7&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAQ19O81E0jO0FYPSG-gNRTIwpOJXlp-SqKr2eyrPGS9w&oe=653EED9A,https://www.facebook.com/laphonza/posts/pfbid02kWYNvqK3qJF6pTXiEqHEKd9SWa1UXPYGKsptC8MwpzSDagfDHCwdj5FQtf1BUfS7l?__cft__[0]=AZUPWsSHzFzVd0wisTnnM7E4aBKNPL2gHROsblfWTUkkG3Y04DHykac3tL8SWjEonNhXvSSEonMgWc7_kucvy7PkA_NPTz_1DMzEkRMJs5PPji-9qCIvUyC6uLoFukZJmhRTeK96EdV4DObAbhpO3FDTsvr4F7raXCzAWy1NIPsDMXaf21pEywAX2ZMORrc0CyLN51Yb94tI4TuEcXxCwTWe&__tn__=%2CO%2CP-R
pfbid021uE6su47bdogejYuPY9b2wtWobCH9uiFFdxY3YHBmPyuVGi4fwfM4kqbuSKqXoM1l,Laphonza Butler,0,3,1,0,0,0,0,0,4,1,"38 years ago today, Ellen Malcolm brought together a small group of women to break down barriers and help elect Democratic pro-choice women to office. I’m proud that its legacy has continued with incredible electoral successes with Democratic pro-choice women. I look forward to doing my part in making the next 38 years just as impactful with EMILYs List community.",2023-05-20T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/347240510_936282214317745_7438944399751937406_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=75xMBga5MrQAX-OVztw&_nc_ht=scontent.ftll2-1.fna&oh=00_AfC3_g-TdVRcc51HEOU_EnTF1U-roo1b9mw7ZKyENW0lFQ&oe=653E38D8 https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/347244076_983093866209596_1273797965423877824_n.jpg?stp=dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=d0Lvaxli3MYAX9FLQV_&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBA4avp0P5h8XAehlLLqUrKC2E2XLWs4SwHDUQyLkUrfQ&oe=653D78EB https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/348254445_1470903513714174_5046399864326685330_n.jpg?stp=dst-jpg_p526x395&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xvsp1ku2gxcAX_5lOCz&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBh-gA5fRJ8aaMUrvlcVvUEZZzcSUZBC98Kk-uxdF_3SA&oe=653F0CF5 https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/346982246_1219516495428235_2839455761185932550_n.jpg?stp=dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Inygj9PBQ8cAX8VrrT-&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBMUe6XCvLYBGljx49j6aFliPn2H9lvlAweo3KDr9x8jg&oe=653E086D,https://www.facebook.com/laphonza/posts/pfbid021uE6su47bdogejYuPY9b2wtWobCH9uiFFdxY3YHBmPyuVGi4fwfM4kqbuSKqXoM1l?__cft__[0]=AZXgk-ovXzGz3M0GTiGZTesCfOzKommbpJCzp2A1kicYd8qbeIMjBVAKJVlhSHTtf5R7qSGuaUIyyamJ3hJQZ3MArsXjygbhVj8IWXpaTSOmTRaK0xSQI0bQuWsZm_RZhkyd1aPmDxC3fFxQZ6tOoEYyeeG6rOpISoTS2-4vtTMBf3En7b0cS09c_YqitzRxreP_bo82xAQihCvXVRT1e42_&__tn__=%2CO%2CP-R
pfbid0zPe5sMks3ZwjaGmHzMsnicc4g6zBAKQ498N4me3ebaxuFdh3HGLgoaB4dGnUMpaql,Laphonza Butler,0,1,3,0,0,0,0,0,4,1,"My sincerest gratitude to the entire EMILYs List team and to Joe Biden, Kamala Harris, Speaker Emerita Nancy Pelosi, and other incredible leaders for all coming together to celebrate the work we do in helping elect Democratic pro-choice women who run, win, and change the world.",2023-05-19T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/347129563_3479394995682934_5077488321507358241_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2HiY8FdJj9oAX-xhhKg&_nc_ht=scontent.ftll2-1.fna&oh=00_AfDSPR3Vcnw0BJ4c7e3l0gHTiZboV1HtcNuWCGxwXHDNYQ&oe=653EEBC2 https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/346643449_1276168746317676_2609073482215900083_n.jpg?stp=dst-jpg_p526x395&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6MEug9ydPdEAX-wkYgr&_nc_ht=scontent.ftll2-1.fna&oh=00_AfA1N1Bcf6dpFZ_p-sK1lQ4q-jLap_ggXReuo_Q4KsPoPw&oe=653ED9B8,https://www.facebook.com/laphonza/posts/pfbid0zPe5sMks3ZwjaGmHzMsnicc4g6zBAKQ498N4me3ebaxuFdh3HGLgoaB4dGnUMpaql?__cft__[0]=AZWi8ZsiC4nuUuJbeyU4MTU5CHJxQq_3ponnzBx7sVe72u7TUj0VijxGbn0sVNGxVGqHS3UWnH79U2S2OATCbsZU4rr_a8_Cg0dIYTI-4GTQFwTwsSWy2N5cLrCVwTsTfNdlKXV6i3K9L6gjGo4NwCmm3njNRhtmIGKwQOJ7qVX5LRMTclbYlyXhsrZSeuRYHO02XzQyrCDVcQhZwDmnJf1N&__tn__=%2CO%2CP-R
pfbid02HsKydHZrLEA3NRrsaD4ffxAfakmidTzxSgXci9PoxxjVRzH4qgNQtHBWJrUi2bZ5l,Laphonza Butler,0,1,1,0,0,0,0,0,2,0,“I want every child to be free to dream and wonder – and determine how far they go in life. The fight is on to help elect Democratic pro-choice women who will do just that for the next generation of girls in restoring their rights.” - My op-ed a year ago,2023-05-14T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/8930312667998818169?url=https%3A%2F%2Fmiro.medium.com%2Fv2%2Fresize%3Afit%3A1358%2F1%2AoYLDQQJb1b6_Nr16DbQBYg.jpeg&fb_obo=1&utld=medium.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbExlM-5_aHDNxtvNnDeyGQQqRnBf_YAUaAaNOMEyoAiQA&oe=653AB527&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02HsKydHZrLEA3NRrsaD4ffxAfakmidTzxSgXci9PoxxjVRzH4qgNQtHBWJrUi2bZ5l?__cft__[0]=AZWIFFo5ZytqCWNYNEaRzrMCCHc8bDXRYGPMV7D-zQJFKtlFM-GkZeuqSl26UQs-7A8EECPZfqI17sruuQmxBRwyvVaPf7jRIevwkfrgD52Arcm4WjHS6jmIfFKUpz3Y7Et_1HzVf2B2ggFHpH3Z74oF0eptQtsR-BGWTpc6t0X2oOQJeSeJoIB-SWdmRxfR1xeMNuJGmpl67LBcgThwd9oz&__tn__=%2CO%2CP-R
pfbid02Q2LS1oo7B1TPaa8M9vdVn7ksvfiao5JwvpgT9qoeeveLtusZiz7ucTHeVbUd5uSxl,Laphonza Butler,0,2,1,0,0,0,0,0,3,0,"I remember where I was that night when the Dobbs draft decision was leaked at about 9pm a year ago. Ever since then, we've been organizing, & we are in the fight to vote out every MAGA extremist and replace them all with a Democratic pro-choice woman. Join us → emli.st/Women-Win-May23",2023-10-25T19:44:55.065654,['blob:https://www.facebook.com/30279cb0-c319-49da-8589-de791c780609'],,https://www.facebook.com/laphonza/posts/pfbid02Q2LS1oo7B1TPaa8M9vdVn7ksvfiao5JwvpgT9qoeeveLtusZiz7ucTHeVbUd5uSxl?__cft__[0]=AZXOr-4G6uP_CbOk_io1filELBQQ-qwdFyv0iQuuGkDt6kz2tuv5kVLCi5ZP-ilf4-_x4OORem1XsWtn1M4sn9P-4tjeTc3ibBv6Qy9ZhMpl1kBxFm5GKpD0_KX3rQGHlapHTYh0DBEuzAyfD42bFGwC4c6ecQPeu7EvpMpxhxIRK0FJS_tm6KhRF-6IGO-l1E2By6Xa1jJrIvinoj0DKKfj5rtcYNpLImwm5NcIvlcYNqx_Bhfr5v3QPQQoSqifqeI&__tn__=%2CO%2CP-R
pfbid0P9fRrzVqqj3v2rKo1pLqefBBPLJWAdHJSXvH6Ys6ZoSxEVXmfvmU6Ct1hvdtyqCGl,Laphonza Butler,0,1,1,0,0,0,0,0,2,0,"This Jewish American Heritage Month, we honor their stories, and celebrate the Jewish Democratic pro-choice women who have chosen to run for office, and have served their constituents honorably. EMILYs List stands firmly against the rise of antisemitism, and remains committed to lifting the voices of Jewish American candidates in the fight for justice.",2023-10-25T19:45:55.294371,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/344694604_736339108224149_7167154795565509807_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ex-xoXo_J9QAX9xP2bd&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBBiKRpxGhUOEXKS_2pYRqRvQjXEi3kQaElabSutyA1Xw&oe=653E9BD9,https://www.facebook.com/laphonza/posts/pfbid0P9fRrzVqqj3v2rKo1pLqefBBPLJWAdHJSXvH6Ys6ZoSxEVXmfvmU6Ct1hvdtyqCGl?__cft__[0]=AZU77b1dAm032pZJM4WLdkuYFseKXp4Ca2Dq93rKwzG3ghLbAVp2xXQpVfwHlerD9SLuaQjnpB9AFnsH7HBZNSvwarqwodHgpOiKImnwaJyhqvOocqbIuZDFzYdjBtC0HBJ9wYmAbZGqpgVe6Q7N7N1B_Zkvyb8cebmTOv6e9AY2Z5CxSsiTd3r0CkqrgYgzvFGv06LMEvJEP5jaJrNx7YAtAFaK-MMO4ooTsS1MGaCOOjNr0_kh21UTB-ijG6MLp2E&__tn__=%2CO%2CP-R
pfbid0YQydG7o1RB59TNEXVoJCQiAgJyF4hbVm4kfUPnhGkkRi6wP1UmMFbwrWH3nyMvuRl,Laphonza Butler,0,1,1,0,0,0,0,0,2,0,"EMILYs List is proud to celebrate Asian American and Pacific Islander (AAPI) Heritage Month. We honor the contributions of the AAPI community – particularly those of Vice President Kamala Harris, the first South Asian woman elected to the vice-presidency to Sen. Mazie Hirono, the first Asian American woman elected to the U.S. Senate. We recognize that our work is far from over – and we will continue to support Democratic pro-choice AAPI women running for office to change the world.",2023-10-25T19:46:02.781353,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/343974560_761404035597454_8355869084839502344_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=asXBUV_PMrYAX9V0Wju&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCPCRRgGdW9UDaavIBfIKwpLM8F5msgGriFBEuxZ_mxUA&oe=653E8685,https://www.facebook.com/laphonza/posts/pfbid0YQydG7o1RB59TNEXVoJCQiAgJyF4hbVm4kfUPnhGkkRi6wP1UmMFbwrWH3nyMvuRl?__cft__[0]=AZUQQJvlyDtOOOp8pVg93aDA64qZPOMxE6TUZRQgsWDxX9ro5T3z1lQO8bvePIlTj1EK3QixJKr2KdEhFA8phu6iB5hScr6zVLkuJUTivGSCvXiyWW8gOfvMcQqKA9qo3neJnPfDScgqytHNbm92zcmqrgpm7ffeJpI6gZwQBTqh2Hm6_H-pebgPzA1qxpkHkMe-NbFviKwsrfkIZ1QhVAkxTumELJrNrXE7deZNOYg3pVx-MNJ5HsDwvFYnTv2aEnU&__tn__=%2CO%2CP-R
pfbid0Mg3Rk6nXzzd5ouELymS7V7Qit2DjAcQWWQoPujUYvyTraF2rgeB6G5foQgyso9Qdl,Laphonza Butler,0,1,1,0,0,0,0,0,2,0,What I saw was an experienced prosecutor who knows the case in front of her and capably prosecuted that case in front of this audience today.,2023-04-27T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/11781012662979518529?url=https%3A%2F%2Fwww.politico.com%2Fdims4%2Fdefault%2Fb449583%2F2147483647%2Fstrip%2Ftrue%2Fcrop%2F5898x3932%2B0%2B0%2Fresize%2F630x420%21%2Fquality%2F90%2F%3Furl%3Dhttps%253A%252F%252Fstatic.politico.com%252Fad%252Fe6%252F5f75fb414cbcbf5c0f30ca4673b5%252Fharris-73742.jpg&fb_obo=1&utld=politico.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEfsFVKSA-lCnLunlXf2pvVz-ezZOkZLLWm18yjxfML6g&oe=653AECA3&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0Mg3Rk6nXzzd5ouELymS7V7Qit2DjAcQWWQoPujUYvyTraF2rgeB6G5foQgyso9Qdl?__cft__[0]=AZUSj071C9Nv7Z3rskfXuCWGPed5oYPi5p_WqKeX9-kyy1IExcWCLupCZXCSYW-UXLSPy28AsuSF8S6NwK-jSXjVbEmx8OEkWdVOWXVCr_SvEI7iMXduXG1xx4yWViVpkoDtwokfNlCH-i-U7EP1_e-Jfsh6XduFiETvEaUiAm2UolEAeS59vTbMkcU1wqxND2pepmNQKt-PTQfK1w4XbC5R&__tn__=%2CO%2CP-R
